PlayerID,Season,TeamID,PlayerName
626432,2015,1101,ALBRIGHT_CHRISTIAN
626433,2015,1101,COOKE_AUSTIN
626434,2015,1101,GRANT_MICHAEL
626435,2015,1101,GREEN_DRAKE
626436,2015,1101,HANSON_DAVID
626437,2015,1101,HAWKINS_HARRISON
626438,2015,1101,LITTLE_JALEN
626439,2015,1101,MAURA_KJ
626440,2015,1101,MILOSAVLJEVIC_ALEXS
626441,2015,1101,PAYNE_RILEY
626442,2015,1101,PORTER_DURAN
626443,2015,1101,TEAM
626444,2015,1101,TRIPP_ISAIAH
626445,2015,1101,WENTZ_PARKER
626446,2015,1101,WILLIAMS_LADARRIEN
626447,2015,1102,BROEKHUIS_KYLE
626448,2015,1102,EARLS_DELOVELL
626449,2015,1102,GRAHAM_HAYDEN
626450,2015,1102,HAMMONDS_JUSTIN
626451,2015,1102,JAMES_DEZMOND
626452,2015,1102,KOCUR_ZACH
626453,2015,1102,LEONARD_BRENDAN
626454,2015,1102,LUTES_LAKE
626455,2015,1102,LYONS_TREVOR
626456,2015,1102,MANNING_RYAN
626457,2015,1102,MOER_ZACH
626458,2015,1102,MOONEY_MATT
626459,2015,1102,OLESINSKI_MAREK
626460,2015,1102,SIPLES_CJ
626461,2015,1102,TEAM
626462,2015,1102,TOOHEY_FRANK
626463,2015,1102,VAN_JACOB
626464,2015,1102,WILLIAMS_KAMRYN
626465,2015,1102,YON_MAX
626466,2015,1103,CHEATHAM_JR_KWAN
626467,2015,1103,EVANS_NYLES
626468,2015,1103,FORSYTHE_PAT
626469,2015,1103,GLADDEN_BJ
626470,2015,1103,HILL_JR_RICARDO
626471,2015,1103,IBITAYO_DEJI
626472,2015,1103,JACKSON_AARON
626473,2015,1103,JACKSON_ANTINO
626474,2015,1103,JOHNSON_ISAIAH
626475,2015,1103,KRETZER_JAKE
626476,2015,1103,MCADAMS_REGGIE
626477,2015,1103,NOBLE_MARK
626478,2015,1103,ROBOTHAM_NOAH
626479,2015,1103,TEAM
626480,2015,1103,TREADWELL_DEMETRIUS
626481,2015,1103,WALTERS_MALCOLM
626482,2015,1104,COLEMAN_JUSTIN
626483,2015,1104,COOPER_RODNEY
626484,2015,1104,GIBSON_JOHN
626485,2015,1104,HALE_SHANNON
626486,2015,1104,KESSENS_MICHAEL
626487,2015,1104,MITCHELL_DEVIN
626488,2015,1104,NORRIS_RILEY
626489,2015,1104,OBASOHAN_RETIN
626490,2015,1104,RANDOLPH_LEVI
626491,2015,1104,SLAUGHTER_DAKOTA
626492,2015,1104,TARRANT_RICKY
626493,2015,1104,TAYLOR_JIMMIE
626494,2015,1104,TEAM
626495,2015,1105,BATTLE_RAKIYA
626496,2015,1105,COLVIN_JUSTIN
626497,2015,1105,COTTON_ISAIAH
626498,2015,1105,COTTON_MATTHEW
626499,2015,1105,DAVIS_TYLER
626500,2015,1105,EDWARDS_ADRIAN
626501,2015,1105,HOUSTON_BARYN
626502,2015,1105,HOUSTON_BJ
626503,2015,1105,HUTCHINS_MICHAEL
626504,2015,1105,JACKSON_ZACHARY
626505,2015,1105,MERRIWEATHER_MARCUS
626506,2015,1105,PERRY_JACOB
626507,2015,1105,TABB_LADARIUS
626508,2015,1105,TEAM
626509,2015,1105,WADE_ARTHUR
626510,2015,1105,WEST_NICHOLAS
626511,2015,1105,WEST_NICOLAS
626512,2015,1106,ARMSTRONG_TONY
626513,2015,1106,BROWN_BOBBY
626514,2015,1106,GRAHAM_BRANDON
626515,2015,1106,INGRAM_BILLY
626516,2015,1106,JACOB_ANTHONY
