PlayerID,Season,TeamID,PlayerName
610488,2012,1102,BARNHILL_COLT
610489,2012,1102,BRAKEVILLE_ADAM
610490,2012,1102,BROEKHUIS_TAYLOR
610491,2012,1102,CARTER_CHRIS
610492,2012,1102,EARLS_DELOVELL
610493,2012,1102,FITZGERALD_MIKE
610494,2012,1102,FLETCHER_TODD
610495,2012,1102,GREEN_KYLE
610496,2012,1102,HAMMONDS_JUSTIN
610497,2012,1102,HEMPSEY_SHAWN
610498,2012,1102,KAMMERER_CHASE
610499,2012,1102,LYONS_MICHAEL
610500,2012,1102,OLESINSKI_MAREK
610501,2012,1102,STEWART_TAYLOR
610502,2012,1102,STUCKY_SCOTT
610503,2012,1102,TEAM
610504,2012,1102,WILLIAMS_KAMRYN
610505,2012,1102,YON_MAX
610506,2012,1103,ABREU_ALEX
610507,2012,1103,AVSEC_LUKE
610508,2012,1103,CVETINOVIC_NIKOLA
610509,2012,1103,DIGGS_QUINCY
610510,2012,1103,EGNER_JOSH
610511,2012,1103,GILLIAM_CHAUNCEY
610512,2012,1103,GREEN_MICHAEL
610513,2012,1103,HARNEY_NICK
610514,2012,1103,IBITAYO_ADEDEJI
610515,2012,1103,IBITAYO_DEJI
610516,2012,1103,MARSHALL_ZEKE
610517,2012,1103,MCCLANAHAN_BRETT
610518,2012,1103,OLDHAM_CJ
610519,2012,1103,PETERSEN_KYLE
610520,2012,1103,TEAM
610521,2012,1103,TREADWELL_DEMETRIUS
610522,2012,1103,WALSH_BRIAN
610523,2012,1104,BLACKLEDGE_KEON
610524,2012,1104,COOPER_RODNEY
610525,2012,1104,EBLEN_BEN
610526,2012,1104,ENGSTROM_CARL
610527,2012,1104,GREEN_JAMYCHAL
610528,2012,1104,GUEYE_MOUSSA
610529,2012,1104,HANKERSON_CHARLES
610530,2012,1104,HANKERSON_JR_CHARLE
610531,2012,1104,JACOBS_NICK
610532,2012,1104,LACEY_TREVOR
610533,2012,1104,LACY_TREVOR
610534,2012,1104,MITCHELL_TONY
610535,2012,1104,RANDOLPH_LEVI
610536,2012,1104,RELEFORD_TREVOR
610537,2012,1104,STEELE_ANDREW
610538,2012,1104,TEAM
610539,2012,1105,ALEXANDER_DIAMON
610540,2012,1105,ALLEN_BRANDON
610541,2012,1105,BANKS_JUSTAN
610542,2012,1105,BANKS_JUSTIN
610543,2012,1105,CANTEY_CASEY
610544,2012,1105,CANTY_CASEY
610545,2012,1105,COLEMAN_DEVIN
610546,2012,1105,CRUTCHER_JEREMY
610547,2012,1105,ELLIS_BRANDON
610548,2012,1105,HARDY_EDDIE
610549,2012,1105,HILL_GREEN
610550,2012,1105,HUNTER_JEROME
610551,2012,1105,INGRAM_JEREMY
610552,2012,1105,LANIER_ANTHONY
610553,2012,1105,LEE_MARCUS
610554,2012,1105,LONG_JOSE
610555,2012,1105,MARTIN_REGGIE
610556,2012,1105,TABB_DEMARQUELLE
610557,2012,1105,TEAM
610558,2012,1106,BRITTON_DEJON
610559,2012,1106,BROWN_STEPHAWN
610560,2012,1106,BUTLER_TRAMAINE
610561,2012,1106,CRAWFORD_PHILLIP
610562,2012,1106,JEFFERSON_JONATHAN
610563,2012,1106,JOHNSON_EUGENE
610564,2012,1106,MASON_JOSH
610565,2012,1106,MIDDLEBROOKS_JEFF
610566,2012,1106,PAGE_LUTHER
610567,2012,1106,PRICE_ANTHONY
610568,2012,1106,TEAM
610569,2012,1106,WASHINGTON_KENDEREK
610570,2012,1106,WATTS_RYAN
610571,2012,1106,WHITE_IVORY
610572,2012,1106,WILSON_RALPH
610573,2012,1107,ARONHALT_LOGAN
610574,2012,1107,BLACK_MIKE
610575,2012,1107,DEVLIN_LUKE
610576,2012,1107,GIBSON_TANNER
610577,2012,1107,GUERRIER_JAYSON
610578,2012,1107,HOOLEY_PETER
610579,2012,1107,IATI_JACOB
610580,2012,1107,METCALF_BLAKE
610581,2012,1107,PAGE_CHRIS
610582,2012,1107,PUK_JOHN
610583,2012,1107,ROWLEY_SAM
610584,2012,1107,SUERO_GERARDO
610585,2012,1107,TEAM
610586,2012,1107,WATTS_RALPH
610587,2012,1108,BAKER_MARQUIZ
610588,2012,1108,BRAND_CHRIS
610589,2012,1108,FRANCIS_DAVON
610590,2012,1108,FRANCIS_DEVON
610591,2012,1108,FRANCIS_IAN
610592,2012,1108,FRANCOIS_DEVON
610593,2012,1108,HAWKINS_JAMICHAEL
610594,2012,1108,JOHNSON_DARIEN
610595,2012,1108,MCDONALD_KEN
610596,2012,1108,MCDONALD_KENDRICK
610597,2012,1108,MOORE_JARVIS
610598,2012,1108,NIEVES_ANTHONY
610599,2012,1108,OAKLEY_TWANN
610600,2012,1108,RIMMER_XAVIAN
610601,2012,1108,SANDERS_M
610602,2012,1108,SANDERS_MARTREVIOUS
610603,2012,1108,SAUNDERS_MARTRAVIS
610604,2012,1108,STARKS_MICHAEL
610605,2012,1108,SULLIVAN_KEDORIAN
610606,2012,1108,TEAM
610607,2012,1108,TUFONO_TYSON
610608,2012,1110,BERSCH_MIKE
610609,2012,1110,BORUCKI_JORDAN
610610,2012,1110,BREWER_TROY
610611,2012,1110,FISHER_DANIEL
610612,2012,1110,FLOOD_JR._WARREN
610613,2012,1110,GRAFFT_RILEY
610614,2012,1110,HILL_JOE
610615,2012,1110,HINKLE_CHARLES
610616,2012,1110,JOLIVETTE_BLAKE
610617,2012,1110,KAGER_KYLE
610618,2012,1110,MCCORMACK_SIMON
610619,2012,1110,MUNOZ_DANIEL
610620,2012,1110,SCHOOF_JOHN
610621,2012,1110,SIMON_II_WAYNE
610622,2012,1110,SIMON_WAYNE
610623,2012,1110,TEAM
610624,2012,1110,WROBLICKY_TONY
610625,2012,1111,BUTTS_ISAAC
610626,2012,1111,CARTER_OMAR
610627,2012,1111,HAMILTON_TAB
610628,2012,1111,HAUSLEY_PETEY
610629,2012,1111,HEALY_NATHAN
610630,2012,1111,MILUM_RODNEY
610631,2012,1111,NEAL_MIKE
610632,2012,1111,OKAM_BRIAN
610633,2012,1111,TEAM
610634,2012,1111,TRICE_JAMAAL
610635,2012,1111,VILARINO_G.J.
610636,2012,1111,VILARINO_GJ
610637,2012,1111,WILLIAMSON_ANDRE
610638,2012,1111,WOODS_MITCH
610639,2012,1112,ARVIZU_ROBERT
610640,2012,1112,CHOL_ANGELO
610641,2012,1112,CRAWFORD_QUINTON
610642,2012,1112,FOGG_KYLE
610643,2012,1112,HILL_SOLOMON
610644,2012,1112,JACOBSON_ALEX
610645,2012,1112,JOHNSON_NICK
610646,2012,1112,JOHNSON_SIDIKI
610647,2012,1112,LAVENDER_BRENDON
610648,2012,1112,MAYES_JORDIN
610649,2012,1112,MELLON_DREW
610650,2012,1112,NATYAZHKO_KYRYL
610651,2012,1112,PARROM_KEVIN
610652,2012,1112,PERRY_JESSE
610653,2012,1112,TEAM
610654,2012,1112,TURNER_JOSIAH
610655,2012,1112,WIEPKING_MAX
610656,2012,1112,WISE_DONDRE
610657,2012,1113,BACHYNSKI_JORDAN
610658,2012,1113,CAIN_KYLE
610659,2012,1113,COLVIN_CHRIS
610660,2012,1113,CREEKMUR_CHANSE
610661,2012,1113,FELIX_CARRICK
610662,2012,1113,GILLING_JONATHAN
610663,2012,1113,HELLER_MAX
610664,2012,1113,KING_KEALA
610665,2012,1113,LOCKETT_TRENT
610666,2012,1113,NEWTON_PIERRE
610667,2012,1113,PATEEV_RUSLAN
610668,2012,1113,TEAM
610669,2012,1113,WHITMORE_DAVE
610670,2012,1114,CRASS_TED
610671,2012,1114,DILLARD_BEN
610672,2012,1114,FONDREN_REGGIE
610673,2012,1114,GUY_CHUCK
610674,2012,1114,JACKSON_COURTNEY
610675,2012,1114,JAVES_MICHAEL
610676,2012,1114,LAWTON_ERIC
610677,2012,1114,LOCKHART_TAGGART
610678,2012,1114,LOUZEIRO_MARLON
610679,2012,1114,NEIGHBOUR_WILL
610680,2012,1114,SUTHERLAND_TRAMAR
610681,2012,1114,TEAM
610682,2012,1114,WHITE_JAMES
610683,2012,1114,WILKERSON_TREVON
610684,2012,1114,WILLIAMS_DANDRE
610685,2012,1114,WILMATH_CASEY
610686,2012,1115,ALLEN_AUSTIN
610687,2012,1115,ANDERSON_MITCHELL
610688,2012,1115,BAILEY_M
610689,2012,1115,BAILEY_MONTRELL
610690,2012,1115,BAILEY_RONTRELL
610691,2012,1115,BROUGHTON_DANIEL
610692,2012,1115,BUFORD_EDWARD
610693,2012,1115,FLOYD_JAYLON
610694,2012,1115,HARRIS_JAMAR
610695,2012,1115,JACKSON_LAZABIAN
610696,2012,1115,JOHNSON_CLAY
610697,2012,1115,JONES_KYLE
610698,2012,1115,MOSLEY_MARCEL
610699,2012,1115,NELSON_DERRIUS
610700,2012,1115,SMITH_DEMETRIUS
610701,2012,1115,TEAM
610702,2012,1115,TOWNSEND_SAVALACE
610703,2012,1115,WEATHERS_LAVORIS
610704,2012,1116,ABRON_DEVONTA
610705,2012,1116,HAYDAR_KIKKO
610706,2012,1116,MADDEN_RASHAD
610707,2012,1116,MARVELL_WAITHEM
610708,2012,1116,MICKELSON_HUNTER
610709,2012,1116,MITCHELL_BRANDON
610710,2012,1116,NOBLES_JULYSSES
610711,2012,1116,POWELL_MARSHAWN
