PlayerID,Season,TeamID,PlayerName
621026,2014,1101,BLAKELEY_CHRIS
621027,2014,1101,COOKE_AUSTIN
621028,2014,1101,EDMONDSON_JULIAN
621029,2014,1101,EDMONSON_JULIAN
621030,2014,1101,FARLEY_RAFAEL
621031,2014,1101,GRANT_MICHAEL
621032,2014,1101,HAWKINS_HARRISON
621033,2014,1101,LANCASTER_JACOB
621034,2014,1101,MILOSAVLJEVIC_ALEK
621035,2014,1101,MILOSAVLJEVIC_ALEKS
621036,2014,1101,PAYNE_RILEY
621037,2014,1101,PEGUES_JAMES
621038,2014,1101,TEAM
621039,2014,1101,WENTZ_PARKER
621040,2014,1101,WILIIAMS_LADARRIEN
621041,2014,1101,WILLIAMS_LADARRIEN
621042,2014,1102,ADLER_SCOTT
621043,2014,1102,COGGINS_TRE
621044,2014,1102,EARLS_DELOVELL
621045,2014,1102,GRAHAM_HAYDEN
621046,2014,1102,HAMMONDS_JUSTIN
621047,2014,1102,JORGENSEN_NICK
621048,2014,1102,KAMMERER_CHASE
621049,2014,1102,KOCUR_ZACH
621050,2014,1102,LONG_CALLUM
621051,2014,1102,MICHAEL_ETHAN
621052,2014,1102,MOER_ZACH
621053,2014,1102,OLESINSKI_MAREK
621054,2014,1102,PARKER_DARRIUS
621055,2014,1102,TEAM
621056,2014,1102,TUSS_JOE
621057,2014,1102,WILLIAMS_KAMRYN
621058,2014,1102,YON_MAX
621059,2014,1103,BETANCOURT_CARMELO
621060,2014,1103,CHEATHAM_JR_KWAN
621061,2014,1103,DIGGS_QUINCY
621062,2014,1103,EVANS_NYLES
621063,2014,1103,FORSYTHE_PAT
621064,2014,1103,GLADDEN_BJ
621065,2014,1103,HARNEY_NICK
621066,2014,1103,IBITAYO_DEJI
621067,2014,1103,JACKSON_AARON
621068,2014,1103,JOHNSON_ISAIAH
621069,2014,1103,KRETZER_JAKE
621070,2014,1103,MCADAMS_REGGIE
621071,2014,1103,NOBLE_MARK
621072,2014,1103,TEAM
621073,2014,1103,TREADWELL_DEMETRIUS
621074,2014,1103,WHEELER_KYLE
621075,2014,1104,COOPER_RODNEY
621076,2014,1104,ENGSTROM_CARL
621077,2014,1104,HALE_SHANNON
621078,2014,1104,JACOBS_NICK
621079,2014,1104,KEY_ALGIE
621080,2014,1104,OBASOHAN_RETIN
621081,2014,1104,RANDOLPH_LEVI
621082,2014,1104,RELEFORD_TREVOR
621083,2014,1104,SLAUGHTER_DAKOTA
621084,2014,1104,TAYLOR_JIMMIE
621085,2014,1104,TEAM
621086,2014,1104,WILSON_ISIAH
621087,2014,1105,BANKS_JUSTAN
621088,2014,1105,BATTLE_RAKIYA
621089,2014,1105,CAPERS_ARTHUR
621090,2014,1105,COLVIN_JUSTIN
621091,2014,1105,COTTON_MATTHEW
621092,2014,1105,CRUTCHER_JEREMY
621093,2014,1105,DAVIS_TYLER
621094,2014,1105,ELLIS_BRANDON
621095,2014,1105,HILL_GREEN
621096,2014,1105,HOUSTON_BARYN
621097,2014,1105,HUNTER_JEROME
621098,2014,1105,LONG_JOSE
621099,2014,1105,TABB_DEMARQUELLE
621100,2014,1105,TEAM
621101,2014,1105,WEST_NICHOLAS
621102,2014,1105,WEST_NICOLAS
621103,2014,1105,WILLIAMS_XAVIER
621104,2014,1106,ARMSTRONG_TONY
621105,2014,1106,BROWN_BOBBY
621106,2014,1106,BURROUGHS_SEAN
621107,2014,1106,DAVIS_NICK
621108,2014,1106,DAVIS_PRINCETON
621109,2014,1106,GRAHAM_BRANDON
621110,2014,1106,INGRAM_BILLY
621111,2014,1106,JACOB_TONY
621112,2014,1106,JACOBS_TONY
621113,2014,1106,LEFLORE_TERRANCE
621114,2014,1106,PAGE_LUTHER
621115,2014,1106,ROBINSON_DEMARCUS
621116,2014,1106,SCOTT_DARIUS
621117,2014,1106,SIZEMORE_DARRIUS
621118,2014,1106,STEWART_DEANGELO
621119,2014,1106,STRONG_MAURICE
